"Data Source","World Development Indicators",

"Last Updated Date","2017-01-03",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0373424970626","14.3236142028918","46.5243922298675","47.6275670524873","72.4240261201962","21.2294418539875","19.1860817995847","19.2812762837615","5.3176945364198","31.5516922697643","31.6867543351492","45.8095867264919","42.0111775304558","51.8028527915326","45.5698133592076","","",
"Rwanda","RWA","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","","","","","56.8965517241379","57.1428571428571","4.23728813559322","3.57142857142857","8.16326530612245","54.2253521126761","66.3967611336032","62.3318385650224","60.6217616580311","79.5664792309088","78.2164096768117","82.0334724065997","86.3814621152328","83.0129283675087","8.56616740854587","4.27420177496685","6.27803913547419","75.784634020997","73.2943355183868","72.2481587816752","78.5099986015942","83.8589710026641","90.8578190844542","86.0306706677222","81.5559118384196","60.247188415537","59.5815815815816","66.0580549937134","78.929093559293","56.2047673175959","54.1835223239342","62.3235305224511","34.3037018706491","64.1019207792045","64.0204877214789","43.412226530499","42.6408961497633","48.5884236044723","22.578218793169","16.4909924077843","9.0462714066874","31.1360724345872","29.4390242842855","28.6676622677871","37.0373013969727","34.259572289099","30.8531106834318","25.7770256764386","24.2354245007379","16.8527055532486","23.3210246103921","","",
"Rwanda","RWA","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","4000000","5000000","6000000","4000000","12000000","14000000","12000000","14040000","14870000","14240000","24810000","22376500","19488400","33416700","36320600","41706200","80471800","91673800","71682500","118063000","72000000","82000000","91000000","121000000","145000000","131000000","189000000","114000000","108000000","88000000","110000000","93000000","66000000","66000000","41000000","54000000","60000000","88000000","60000000","60000000","52000000","86000000","65000000","63000000","98159000","124620000","147300000","176770000","267670000","235000000","297280000","464200000","590800000","703000000","723100000","659012000","",
"Rwanda","RWA","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0147987371744278","0.00759853673892513","0.00434978033609303","0","0","0.0945231627633801","8.34533642964226","5.90854242083801","0.0517410152426234","0.00461986232810262","0","0.030376111489534","0.0433067964027716","0","0","0.370633575684688","0.0369570057770697","4.05462503697388","0.00156171817680068","0.000299694009535821","0.0163100916310344","0.00363763572898898","0.0921928574385355","0.048895657932772","0.0148275175703564","0.00975587128634789","0.0881350747471658","0.278448276283961","0.293750617508476","3.43618122470211","0.505809095141837","0.460971113855558","0.974589590881926","2.38767296346208","1.58351440569952","0.813666076076963","0.995962188634754","0.92490569121579","0.972980070079308","","",
"Rwanda","RWA","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4421803771413","6.33897789186091","8.80158769536609","11.8227063348224","","37.4569874520354","35.088175963992","26.6428584667642","34.205596308327","35.1376159794075","31.4576923099895","46.30161041718","27.9331115997855","25.1553427380289","35.9097738238976","45.1668182775833","33.6086478579117","49.3506412612171","46.5157307580983","32.5498038240428","",
"Rwanda","RWA","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7518299141466","1.82224612082438","4.78770771315332","2.98635486554276","","2.68345976853635","23.8127600873565","4.2863287195246","3.81188485493115","3.55737440239504","3.34070075502808","4.61173296269606","4.00240756415308","16.5679033854812","8.45077456130846","6.43033950411348","10.1543777718602","6.84099137465191","12.3415169812134","15.4418463764425","",
"Rwanda","RWA","Insurance and financial services (% of commercial service exports)","TX.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","","1.01010101010101","1.78026449643947","1.14068441064639","1.46113383985973","0.606626224918338","1.17557830868411","1.017984390906","0.464783696818018","1.15629984051037","0.978915662650603","1.00697134004647","0.805523590333716","1.12485939257593","","","","","","","","","","","","","","1.66853757311887","0.458084833334535","1.86796876542642","0.591946016411186","0.367111953944988","0.481506192942174","0.490732880251719","","","1.70752582467416","",
"Rwanda","RWA","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0350485807","0.5246561675","2.539347052","0.7378070496","1.2037602605","0.4019480688","0.7071501048","0.441454967","0.8867670646","0.6023103149","0.4858069495","0.2314383853","0.4779145344","1.1241831618","","",
"Rwanda","RWA","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.178411158215291","0.129846470802165","","0.00194600696389321","","0.00711314011479816","0","0","0.0207109637251805","0.0126880307428849","0.00416239577847673","0.0107732293468366","0.239934257663276","0.046689726229984","0.0685305116734628","0.0317892658409429","0.024070449348067","0.109696456651905","0.198314947373974","0.149817292056213","",
"Rwanda","RWA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2947599703609","54.4919098475766","70.9689693072977","83.0066810192696","","56.6553758207771","0.10846312685443","61.4283928605281","58.8647688510582","56.6064083391953","61.3198859350201","44.5181113936821","66.3171771585321","49.7881585583306","52.5508573406037","43.6718721217746","51.1723487884762","37.9640947138135","36.8667491201113","48.0531593270072","",
